Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,LGB: Geologische Uebersichtskarte 1:300.000 - Ebene: Geologische Übersichtskarte von Rheinland-Pfalz 1:300000,http://www.daten.rlp.de/dataset/c6fcc567-b1d0-41a1-99fa-6fb215559494,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Grundzentrum im Ergaenzungsnetz Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/30e31f91-0816-4795-aac9-909fb11ba8a0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,,,,,,,,,,,,x,,,"Datenkompass – Wirtschaftliche Entwicklungspotenziale, kreisfreie Stadt Trier –",http://www.daten.rlp.de/dataset/4bccb74e-2a38-4da4-ac14-638af718ae99,dl-de-by-1.0,PDF,d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Grossraeumige Verbindung geplant Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/7a07ff3e-85cf-4e58-87f6-78c79e781f47,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Mittelzentrum im Grundnetz Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/0cf85a8c-7342-4fe8-92b2-c93325158fdf,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorrang Forstwirtschaft Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/1c83e0e4-6fe8-4248-ade5-a8bf87b79930,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorrang Landwirtschaft Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/0dc71dd9-10e7-4df9-81bb-d82f5cf5bfb8,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,,,,,x,,,,,,,,,,"Datenkompass – Tourismus, kreisfreie Stadt Trier –",http://www.daten.rlp.de/dataset/d806fe03-2a7d-40ff-8fee-8e480ac221ce,dl-de-by-1.0,PDF,d
,x,x,,,,,,,,,,,,,,LGB: Stoerungen 1:300.000 - Ebene: Störungen der Geologische Übersichtskarte von Rheinland-Pfalz 1:300000,http://www.daten.rlp.de/dataset/53492817-b3b2-49d1-887e-008e8daa497d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Regionaler Gruenzug Mittelhrein-Westerwald,http://www.daten.rlp.de/dataset/5a4e6e12-ee3b-40c6-bcf9-ceb473b16829,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorbehalt Landwirtschaft Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/0acf6e5e-14a8-42d1-a926-f1f8b24bf5e0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorrang Rohstoffsicherung Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/ec66a8a6-5163-4761-a9dd-0de93b712017,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Erholungsraum Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/99526e70-07da-4a15-9233-6c267bc891a9,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Grundzentrum im Grundnetz Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/cf56d276-9091-4a0f-a3b3-b4b13ef12f8f,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Grossraeumige Verbindung Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/2cb7de35-38d9-4e17-8424-81826adbfda7,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
x,,,,,,,,,,,,,,,,"Datenkompass – Bevölkerung und Gebiet, Haushalte und Familien, kreisfreie Stadt Trier –",http://www.daten.rlp.de/dataset/4ae59215-4716-4133-b425-72e6915911c2,dl-de-by-1.0,PDF,d
,x,x,,,,,,,,,,,,,,LGB: Stoerungen 1:300.000 - Ebene: LGB: Stoerungen 1:300.000,http://www.daten.rlp.de/dataset/1a6f970f-ad67-4702-8d1a-80d45e64b922,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Sonderflaeche Bund Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/ba6b67b4-7017-49cd-bc36-d79b73e60b3c,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorbehalt Rohstoffsicherung Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/53ff5337-b70a-4e56-b930-3c96873a5979,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorrang Fliessgewaesserentwicklung Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/2284a92b-5cda-412a-ac58-474697809f50,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Mittelzentrum im Ergaenzungsnetz Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/ba41e224-cc4e-4981-aae7-48162fefeb19,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorbehalt Hochwasserschutz Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/7d6c7761-c655-4476-a17d-4eae41177afe,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Siedlungszaesur Mittelrhein-Westerwald,http://www.daten.rlp.de/dataset/14ec0c71-97cd-4192-9988-ac568bb8f7a7,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,,,,,,,,,,,,x,,,"Datenkompass – Wirtschaft, Kreisfreie Stadt Trier –",http://www.daten.rlp.de/dataset/485a85c8-c6ad-4728-bb83-17513612d6a9,dl-de-by-1.0,PDF,d
,,x,,,x,,,,,,,,,,,Regionalplanung Mittelrhein-Westerwald und Trier - Ebene: Vorranggebiete Windenergie Region Trier,http://www.daten.rlp.de/dataset/18b2aa81-593a-4389-b106-637645af05dc,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
