Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,,,,,,,,,,,,BPläne Stadt Bingen - Ebene: Industrie- und Gewerbepark Bingen am Rhein/Grolsheim - 2. Änderung (806.2_Ausn01),http://www.daten.rlp.de/dataset/e269ced4-255c-457e-9056-5d4b46a1a56a,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bundestagswahl 2009 - Ebene: CDU Zweitstimmen, Gewinne und Verluste gegenüber Bundestagswahl 2005 in %-Punkten (VG)",http://www.daten.rlp.de/dataset/192097ba-a2ae-4604-9815-8a22c2f677df,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Büchenbeuren - Ebene: Süd-Ost,http://www.daten.rlp.de/dataset/7d2d52c5-f3e8-45b7-b5c8-60364290abf6,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Bahnübergang Namedy 1. Planänderung,http://www.daten.rlp.de/dataset/c2fc0cae-9de8-48ed-93e5-10e0bb9dd7e9,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dörth - Ebene: Budenbach,http://www.daten.rlp.de/dataset/0071f81b-b1ea-4c61-bbcc-8ea5ed95e898,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,BPläne Stadt Bingen - Ebene: Rochusallee/Im Rheinblick (107.0),http://www.daten.rlp.de/dataset/509e1ce0-ce04-45b4-bad4-5e9ef8cd80f3,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Weitersburg - Ebene: Flächennutzungsplan der Verbandsgemeinde Vallendar (Weitersburg),http://www.daten.rlp.de/dataset/c5f90219-2ad3-454e-bebf-83d7da11b0db,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Keltenweg-Filenmacherspfad,http://www.daten.rlp.de/dataset/7cd0e491-a768-438b-80dd-dcb01eaf5c17,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Altweidelbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/969f397c-8d3f-40ff-94ff-1fc708c0d045,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Welchesloch/Keppershohl,http://www.daten.rlp.de/dataset/a7388599-fb8c-4f15-b71e-ded32ad0c2ed,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Landtagswahl 2011 - Ebene: Wahlbeteiligung, Anteil in % (Kreis)",http://www.daten.rlp.de/dataset/895c0879-a67d-4850-b204-b4eaf5ea7c57,cc-by,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Straßennetz - Ebene: Strassennetz,http://www.daten.rlp.de/dataset/9cdac75f-ebb5-40b1-884c-533e8760781d,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Boppard - Ebene: Buchholz-Mitte 3. Änderung,http://www.daten.rlp.de/dataset/cc4c895e-2550-4486-8324-a018c27d1c64,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Gerolstein - Ebene: Gerolstein,http://www.daten.rlp.de/dataset/67c5303c-bffc-4bc0-925b-9c591d78d9a0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Straßennetz - Ebene: Autobahnen,http://www.daten.rlp.de/dataset/c68e1731-ca56-4c54-80eb-e2bac4ef8f40,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Europawahl 2004 - Ebene: DIE LINKE, Gewinne und Verluste gegenüber Europawahl 1999 in %-Punkten (Kreis)",http://www.daten.rlp.de/dataset/e04cbdbb-8993-479f-8464-8070f7a91d38,cc-by,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Straßennetz - Ebene: ABA Kilometer,http://www.daten.rlp.de/dataset/98a75d40-8617-49a6-8b94-d2ac327e61a3,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Bebauungspläne Landau - Ebene: Obere_Ziegelhuette,http://www.daten.rlp.de/dataset/3a85457f-4a63-4817-b301-4df49736854c,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Europawahl 2009 - Ebene: CDU, Gewinne und Verluste gegenüber Europawahl 2004  in %-Punkten (Kreis)",http://www.daten.rlp.de/dataset/c15bcb0f-3233-4ab9-b79b-0aa4ee57b8ba,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dörth - Ebene: Klarstellungs- und Ergänzungssatzung Südhang,http://www.daten.rlp.de/dataset/2bbddf74-2f3b-4933-ab31-f41be52c6d74,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Urbar - Ebene: Hinter der Ziegelhütte 2. Änderung,http://www.daten.rlp.de/dataset/8cd2ee9c-5b66-4f86-9dcc-ffe7bd318e6a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dill - Ebene: Umringe der Bebauungspläne von Dill,http://www.daten.rlp.de/dataset/3e0a0c60-a1ba-4991-a0dd-8e2bee834087,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Womrath - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/b06d130c-ae14-4922-903f-36f15d50e723,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Ländliches Verbindungswegenetz RP - Ebene: Verbindungswege Priorität II,http://www.daten.rlp.de/dataset/b247e739-f1ba-4164-9ea9-46f6214fea95,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Laufersweiler - Ebene: Dellenbaum,http://www.daten.rlp.de/dataset/430cd1d8-6e9a-4fc7-a9c1-526333e09541,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Schulzentrum 1. Planänderung,http://www.daten.rlp.de/dataset/e4f716f0-ee38-4859-867c-b99441bbe97f,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Ney - Ebene: Ney,http://www.daten.rlp.de/dataset/298006de-a2ec-439f-b226-d4495abcb610,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Boppard - Ebene: Am Schäffersweyer II 2. Änderung,http://www.daten.rlp.de/dataset/cc4844eb-0098-4723-89f6-9ad0f384e881,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Bubach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/2d835fa4-663a-4e3a-9db9-141b9fada4e4,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Niederweiler - Ebene: Im Umring,http://www.daten.rlp.de/dataset/8b79d033-3c7c-48dc-bf66-6fc8f18ecd7a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Pleizenhausen - Ebene: Auf der Gredenbitz,http://www.daten.rlp.de/dataset/0a64265d-e686-41e4-8650-73d7c5e95f0c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Europawahl 2004 - Ebene: FDP, Gewinne und Verluste gegenüber Europawahl 1999  in %-Punkten (Kreis)",http://www.daten.rlp.de/dataset/16394bcc-5298-4ba0-9b39-cbc3b9716647,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dickenschied - Ebene: Auf der Länger IV,http://www.daten.rlp.de/dataset/fd499cec-a7ae-47a2-ae91-d9cc279922a0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Reckershausen - Ebene: Umringe der Bebauungspläne von Reckershausen,http://www.daten.rlp.de/dataset/202adb3d-c2b9-4887-846c-429146dc361e,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pleizenhausen - Ebene: Auf der Gredenbitz 1. Änderung,http://www.daten.rlp.de/dataset/ae10499b-6a32-4a9a-a377-5e29c0d2effc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Fronhofen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/74409833-2473-4a01-af02-e5551adf9ebb,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Sohren - Ebene: Im Grund,http://www.daten.rlp.de/dataset/1a3e66f2-fc8f-4a27-a07b-252e213261e3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Bebauungspläne Landau - Ebene: F2a (Variante 1),http://www.daten.rlp.de/dataset/2be5464f-e215-4587-8aab-1e6a05533c57,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Europawahl 2009 - Ebene: SPD, Gewinne und Verluste gegenüber Europawahl 2004  in %-Punkten (Kreis)",http://www.daten.rlp.de/dataset/d416dc91-5df9-4c57-bfa9-c76bc0401a86,cc-by,"KARTENVIEWER,WMS,HTML",d
,,x,,,x,,,,,,,,,,,"Zweibrücken - Ebene: IX 17 Am Etzelweg, Gewergebeiet Süd Teiländerung 1",http://www.daten.rlp.de/dataset/7169a65d-c4f0-4b06-b14c-43707ee5df3f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bundestagswahl 2005 - Ebene: CDU Zweitstimmen, Gewinne und Verluste gegenüber Bundestagswahl 2002 in %-Punkten (VG)",http://www.daten.rlp.de/dataset/aae155f2-e232-43b0-a9fc-5b73662e8754,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Briedern - Ebene: Gewerbegebiet Wacholder,http://www.daten.rlp.de/dataset/30d9c827-7e71-4258-bfcd-c3df538cbee0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Alterkülz - Ebene: Alterkülz,http://www.daten.rlp.de/dataset/a6b35b6f-7b93-4293-a652-c55efed37a1a,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Riegenroth - Ebene: Auf der Handhau II,http://www.daten.rlp.de/dataset/d9aeba91-59b2-44e5-8804-c8b9110377b2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Uhler - Ebene: Umringe der Bebauungspläne von Uhler,http://www.daten.rlp.de/dataset/6a165657-3ec7-491f-bc01-db6737302c69,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Boppard - Ebene: Rothesfeld,http://www.daten.rlp.de/dataset/be312d56-65ac-4b47-be18-c953f26cdb13,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: In der oberen Antel 1. Planänderung,http://www.daten.rlp.de/dataset/210c510d-453f-4d3d-aa3b-4e65d024a2ce,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bundestagswahl 2009 - Ebene: Wahlbeteiligung, Anteil in % (VG)",http://www.daten.rlp.de/dataset/f2a8a0b8-6dea-405c-afd6-17a4a0ca9462,cc-by,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,BPläne Stadt Bingen - Ebene: Industrie- und Gewerbepark Bingen am Rhein/Grolsheim (806.0_Ausn11),http://www.daten.rlp.de/dataset/281d4be8-268d-4cf4-a534-b348da704d19,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Boppard - Ebene: Hospital,http://www.daten.rlp.de/dataset/e08aeac2-2aa4-4755-ad99-311d83945dc0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,BPläne Stadt Bingen - Ebene: Dromersheimer Hörnchen (502.0),http://www.daten.rlp.de/dataset/348e71ce-8615-49b5-97ac-f24adb7cb861,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Klotten - Ebene: Nordwestliche Ortserweiterung Kernstrasse-Bruehlstrasse-Kirchstrasse,http://www.daten.rlp.de/dataset/d6edf62d-00b3-4e98-a75c-c5337f58e1c7,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Schülerinnen und Schüler an allgemeinbildenden Schulen 2013 - Ebene: Ausländische Schülerinnen und Schüler am Schulort, Anteil an der Schülerschaft in % (Kreis)",http://www.daten.rlp.de/dataset/44a0d8e4-c810-4fca-a698-9e68e48da6b0,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bevölkerungsbewegung 2013 - Ebene: Wanderungssaldo, Anzahl je 1.000 Einwohner (Verbandsgemeindeebene)",http://www.daten.rlp.de/dataset/08e077fe-0c84-416e-a53d-24cce7209052,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"Bruttig-Fankel - Ebene: Zwischen den Orsteilen Bruttig und Fankel, Ortsteil Fankel",http://www.daten.rlp.de/dataset/f72b2539-4806-4c64-9a31-9e2b53836106,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Zilshausen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/96b37b17-7ba5-4023-a8ea-3cd21dfaa95a,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Vallendar - Ebene: Ortskern Mallendar 1. Änderung 2. Änderung,http://www.daten.rlp.de/dataset/bb559c9d-12e3-4ab9-aae0-070cc5bf3cb5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Friedhof - Hauptstrasse,http://www.daten.rlp.de/dataset/0233dc6e-a5c2-47db-ab28-ff3a778c9d27,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Laudert - Ebene: Nördlich Sportplatz,http://www.daten.rlp.de/dataset/23e61d7f-cdc6-45ef-9c4a-2e661a9f4e65,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Industriegebiet IX A 1. Änderung,http://www.daten.rlp.de/dataset/50d92488-77b8-467e-bf5b-840ccbae7a2d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hohenfels-Essingen - Ebene: Kombinierte Satzung Ortsgemeinde Hohenfels-Essingen,http://www.daten.rlp.de/dataset/b811c9d2-fcf2-41e3-ac9d-045b64b7666f,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,x,,,,,,,,,,,Zweibrücken - Ebene: RI 12 Zwischen Vogesenstrasse und Pfalzstrasse,http://www.daten.rlp.de/dataset/038d4281-7aae-40a6-8c76-b46fa3fd820d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,BPläne Stadt Bingen - Ebene: Ausbau der L417 Saarlandstraße (301.0),http://www.daten.rlp.de/dataset/e096150d-c5b1-44ab-ba00-74d78dc9a29e,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Klosterkumbd - Ebene: Auf Weiselstein,http://www.daten.rlp.de/dataset/e7aaa2b4-a95d-4020-9f37-ba9c9b7de170,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bevölkerung in der Zukunft - Ebene: Bevölkerung 80 Jahre und älter 2030, Veränderung gegenüber 2010 in %",http://www.daten.rlp.de/dataset/07e876ad-5d62-4797-8e53-5376bebe17a9,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"LGB: WLF Wärmeentzugsleistung - Ebene: Mögliche Wärmeentzugsleistung, 2400 Betriebstunden, wenn trocken",http://www.daten.rlp.de/dataset/d19639cf-a09b-4ae3-8347-c55ea99e1665,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Wiebelsheim - Ebene: Auf der Gaß 1. Änderung,http://www.daten.rlp.de/dataset/01cb6265-54ba-4be6-8630-b09e1f8ed95b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Rockeskyll - Ebene: Umringe der Bebauungspläne von Rockeskyll,http://www.daten.rlp.de/dataset/dfe03ff6-d642-40d9-9cd8-7717484dd5a0,dl-de-by-nc-1.0,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Ländliches Verbindungswegenetz RP - Ebene: Verbindungswege Priorität II,http://www.daten.rlp.de/dataset/6ad15a65-567f-4ec6-8ed4-131fb5dca38b,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Raversbeuren - Ebene: Umringe der Bebauungspläne von Raversbeuren,http://www.daten.rlp.de/dataset/6f6baff0-4201-49ec-bb78-e890b3891b9d,cc-nc,"KARTENVIEWER,WMS,HTML",d
x,,x,,,,,,,,x,,,x,,,LGB: BFD5 L nutzbare Feldkapazität - Ebene: LGB: BFD5 L nutzbare Feldkapazität,http://www.daten.rlp.de/dataset/900be738-79b1-4673-a244-399edbd1811b,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bevölkerung in der Zukunft - Ebene: Bevölkerung unter 20 Jahre 2010, Anteil in %",http://www.daten.rlp.de/dataset/3d100b4d-7603-4e38-9a08-21500dc951b4,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Wahlenau - Ebene: In der Wies unter den Backesbitzen,http://www.daten.rlp.de/dataset/78e120f6-cb05-413e-bac0-a0eb0ec88d23,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Laufende Flurbereinigungsverfahren in Rheinland-Pfalz - Ebene: Flurbereinigungsverfahren in Rheinland-Pfalz,http://www.daten.rlp.de/dataset/c474cd83-ac63-438f-9380-5e8bbfba5b5a,dl-de-by-1.0,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Reich - Ebene: Alte Kläranlage,http://www.daten.rlp.de/dataset/022db6b3-4809-44e3-9c8d-d8264c416ff4,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,x,,,x,,,,,"Bundestagswahl 2013 - Ebene: FDP Zweitstimmen, Gewinne und Verluste gegenüber Bundestagswahl 2009 in %-Punkten (VG)",http://www.daten.rlp.de/dataset/c61d9acd-0e0e-42ca-9a96-7ce21122cdab,cc-by,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Oberwesel - Ebene: Auf Fasel,http://www.daten.rlp.de/dataset/1dbf8048-b277-4033-af64-bddbbe49ee3d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Industriegebiet I 1. Planänderung,http://www.daten.rlp.de/dataset/fdca602a-5b5a-4b5f-8c2e-85ce992f8cfc,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Andernach - Ebene: Hochstrasse-Obere Wallstrasse-Bahnhofstrasse-Eisengasse,http://www.daten.rlp.de/dataset/26cd888f-9b11-4c81-b84a-06fffd3b0dfa,dl-de-by-1.0,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Sankt Goar - Ebene: Vor dem Schlag 2. Änderung,http://www.daten.rlp.de/dataset/ccfa0113-26ef-4da0-8806-04d0c229a511,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
