Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Schnorbach - Ebene: Schnorbach Süd 1. Änderung,http://www.daten.rlp.de/dataset/947a291a-6c9b-4073-9924-9fd51cefe62b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Auf der Bell,http://www.daten.rlp.de/dataset/a26844ed-2d3e-4106-a221-b41550b95b33,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Mörschbach - Ebene: Umringe der Bebauungspläne von Mörschbach,http://www.daten.rlp.de/dataset/6e49c690-b02a-4c26-a219-a745866ee00a,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Erbach - Ebene: Kraftfahrzeugbetrieb Henrich,http://www.daten.rlp.de/dataset/ed4a0aea-a0c4-47f7-8eea-3a2d00b8f374,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Steinbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/edab54bf-2daf-4fee-8735-cfcddd8b911f,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Erbach - Ebene: Ergänzungssatzung Rothweg,http://www.daten.rlp.de/dataset/4b2a49e3-0ab9-410e-a55c-41afbea478d8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Am Tiergarten,http://www.daten.rlp.de/dataset/18319634-23a2-4f77-ba81-3f80d002fada,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Gewerbebetrieb Rheingantz,http://www.daten.rlp.de/dataset/f2842f6c-0047-4d1a-afd2-83d8eee12606,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Auf der Spring 2. Änderung,http://www.daten.rlp.de/dataset/dac335a7-ba56-4499-82b0-6cebe4dbccb8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Abrundungssatzung Bacharacher Straße,http://www.daten.rlp.de/dataset/78efbcec-d1c3-4ea7-8736-eca1dfe1ecbf,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Benzweiler - Ebene: Unten in den Ehlenwiesen,http://www.daten.rlp.de/dataset/1ccbecb5-207a-4e4c-a729-55a33ab1f9b5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Am Bahnhof und Umfeld - Teil A,http://www.daten.rlp.de/dataset/86615633-2f16-4135-9bf7-78227872d5a8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: Auf der Hohl,http://www.daten.rlp.de/dataset/af5c5327-ca9c-40ee-a013-114fbd9c3961,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: In der Henkersbitz,http://www.daten.rlp.de/dataset/3f3d6291-a9a0-4cf1-af6e-01938cc0b969,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/5ce0943d-c746-44fb-9837-c3ee577cd6f7,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Am Metzenweg II,http://www.daten.rlp.de/dataset/a0596818-dbe5-40f9-878d-1839673b0041,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Gartenstraße,http://www.daten.rlp.de/dataset/6d8cb4fc-07b6-4d5a-9bc9-25d164927d37,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Schnorbach - Ebene: Umringe der Bebauungspläne von Schnorbach,http://www.daten.rlp.de/dataset/e9a1ff8a-4c70-4234-8670-f0961de028e8,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Gewerbebetrieb Rheingantz 1. Änderung,http://www.daten.rlp.de/dataset/ed333d93-06b0-4bba-90ff-5eba2a3ef877,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kisselbach - Ebene: Kisselbach,http://www.daten.rlp.de/dataset/17a8e91d-2795-401f-aa17-9a61d3b0c0b2,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: An der Poststraße III,http://www.daten.rlp.de/dataset/a91c9e12-6712-4d48-81a3-ac92dd13c1e3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Hinter dem Graben 1. Änderung,http://www.daten.rlp.de/dataset/f2083de5-6d8e-4e27-8092-c39c0f2d9856,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Am Birnbaum,http://www.daten.rlp.de/dataset/afc563e6-5921-4563-a260-97c55cc32a72,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kisselbach - Ebene: Umringe der Bebauungspläne von Kisselbach,http://www.daten.rlp.de/dataset/5a722cd0-aa1d-4eba-993f-39af136fc5b3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Mörschbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/fb911682-373e-46cd-ba5f-c84407b3afe3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: An der Poststraße III 1. Änderung,http://www.daten.rlp.de/dataset/47257e15-24eb-4b02-9481-814613446f97,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Argenthal - Ebene: Argenthal,http://www.daten.rlp.de/dataset/837a2806-1457-4763-80f8-1d5ac4c99bc4,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Riesweiler - Ebene: Baugebiet IV,http://www.daten.rlp.de/dataset/ded8e32f-0c88-44f4-a140-a02706fae77b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Steinbach - Ebene: Steinbach,http://www.daten.rlp.de/dataset/4f60da8f-f7c9-469a-8333-b972e20abdfc,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Schnorbach - Ebene: Schnorbach,http://www.daten.rlp.de/dataset/29da0979-9869-42c4-b084-c461e8c71f38,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Kisselbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/00025dfe-303f-4a59-8bb2-ef1097d629c3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"Riesweiler - Ebene: Auf´m Hahnacker, Rechtsplan Teil I 2. Änderung",http://www.daten.rlp.de/dataset/705fa80b-e0e1-44ee-b92b-e7cb433a926c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Hinter dem Graben 2. Änderung,http://www.daten.rlp.de/dataset/6a9df7f9-4f40-4b01-9ef3-3cd5d8acba33,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Forstbetrieb Kunz,http://www.daten.rlp.de/dataset/5b27da8a-7724-4890-90a9-10926154553c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Riesweiler - Ebene: Baugebiet III,http://www.daten.rlp.de/dataset/362e6dba-b371-4e75-9171-22c0457ac939,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Kleberspfad,http://www.daten.rlp.de/dataset/d6c47be9-78fe-45d7-8bdf-7e9c637371f3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Riesweiler - Ebene: Industriepark Simmern 1.-3. Änderung,http://www.daten.rlp.de/dataset/ebba4fc4-91b6-4a56-9999-0a614958609b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Ellern (Hunsrück) - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/9edc86cc-1f6b-431f-9878-3575290a9c9e,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Steinbach - Ebene: Auf dem Kuhstück,http://www.daten.rlp.de/dataset/9c1e0c86-dfa0-410d-9eee-56ff54772786,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Liebshausen - Ebene: Liebshausen,http://www.daten.rlp.de/dataset/d1d9b141-4b18-4da9-8689-d61208e8d318,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,"Riesweiler - Ebene: Auf´m Hahnacker, Rechtsplan Teil I",http://www.daten.rlp.de/dataset/2b56180b-e9b7-49ac-8e4c-a059e77e13ed,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Auf dem Labesweg,http://www.daten.rlp.de/dataset/32105ef8-9371-4e36-9885-6553cc82f7ec,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Benzweiler - Ebene: In den Krummäckern II 1. Änderung,http://www.daten.rlp.de/dataset/7af1cf62-38ca-4d93-8dd2-05e8cf668898,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Riesweiler - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/b114b20c-14bd-48a4-8c5a-1c3511fccffe,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Oben in der Aspenheck / Auf der Höh,http://www.daten.rlp.de/dataset/35935319-b762-4851-abab-7a077094e752,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Am Birnbaum 1. Änderung,http://www.daten.rlp.de/dataset/4e7869aa-4c38-4998-806b-64797946c5c0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Soonwaldblick,http://www.daten.rlp.de/dataset/cf949d56-4d2c-40d6-8648-e44bee5f6cf0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: An der Poststraße II,http://www.daten.rlp.de/dataset/9d0ed84e-c669-4f56-978a-656f6ba427dc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Erbach - Ebene: Umringe der Bebauungspläne von Erbach,http://www.daten.rlp.de/dataset/4df1d62d-b26c-41ff-a693-5e6e77048e3e,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Abrundungssatzung Kirchpfad,http://www.daten.rlp.de/dataset/8b9fa651-f1c5-4603-b0d6-72f7759acb23,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Benzweiler - Ebene: In den Krummäckern,http://www.daten.rlp.de/dataset/8c8977bb-a2c9-4deb-a6ed-2cc904d8cbd6,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Auf der Heide,http://www.daten.rlp.de/dataset/f9cdcb7f-5b8b-4397-bc3d-f7cbbb8ba3dd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: An der Perscheider Straße,http://www.daten.rlp.de/dataset/b15f85b9-3c76-41b4-b61e-20ce023be205,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Industriepark Soonwald,http://www.daten.rlp.de/dataset/8ea94be6-6f46-42ff-a751-e6e6d7eaa180,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Auf dem Vogelsang,http://www.daten.rlp.de/dataset/4d85a4f1-0cf7-4724-b574-99e1198902c9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: In den Heidegärten,http://www.daten.rlp.de/dataset/9b2df9b9-3519-4edc-ac4a-1f5093f3e91d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,"Riesweiler - Ebene: Auf´m Hahnacker, Rechtsplan Teil II",http://www.daten.rlp.de/dataset/3a03092d-9e77-4a03-bb5e-2d32a96e5e1b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Liebshausen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/de41a789-7512-4467-a875-dd69b8c40833,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Auf der Bell 1. Änderung,http://www.daten.rlp.de/dataset/d9a795a4-ccc8-4e60-a7ec-6032a7f6ca7b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Liebshausen - Ebene: An der Poststraße I,http://www.daten.rlp.de/dataset/de0dcaa8-c188-4300-9cc0-d11f5443cf3b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Benzweiler - Ebene: Umringe der Bebauungspläne von Benzweiler,http://www.daten.rlp.de/dataset/88cc60b5-cf0d-4819-aed5-6ad0a304cfef,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Schnorbach - Ebene: Am Faller 1. Änderung,http://www.daten.rlp.de/dataset/3a42cbdf-1636-4725-a609-1da09926024f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Schnorbach - Ebene: Am Faller,http://www.daten.rlp.de/dataset/6db0e8e3-3a30-4846-a1c1-763dc6975fdf,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Riesweiler - Ebene: Riesweiler,http://www.daten.rlp.de/dataset/674a1712-a908-4391-a527-be3171d70572,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Steinbach - Ebene: Umringe der Bebauungspläne von Steinbach,http://www.daten.rlp.de/dataset/b439ba19-231d-4417-a260-88a9858f47aa,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Argenthal - Ebene: Umringe der Bebauungspläne von Argenthal,http://www.daten.rlp.de/dataset/3d28224d-9ecf-497a-969f-a800457fa575,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Markt,http://www.daten.rlp.de/dataset/37ba1be3-89ab-48d2-9df9-5c8fcb012ef1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: In den Palmäckern,http://www.daten.rlp.de/dataset/995b85ee-ba00-44b4-856a-eb19affca17c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Abrundungssatzung L214,http://www.daten.rlp.de/dataset/a5d36075-1605-4d1e-b2e4-0b88e9f348a9,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Erbach - Ebene: Am Sportplatz,http://www.daten.rlp.de/dataset/d1dc0eb7-60bf-43e9-9857-131d5d78332e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Am Hosterborn I,http://www.daten.rlp.de/dataset/b4e5c221-85af-4ccd-925a-265d8ecffd51,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Alte Römerstraße,http://www.daten.rlp.de/dataset/634ff67f-31cd-4a52-9f6a-a58b55874b3a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Benzweiler - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/72d21fdd-1150-4aa0-a9d0-667ae4522de0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Erbach - Ebene: Erbach,http://www.daten.rlp.de/dataset/a92f7048-f023-4c3a-be42-df865e192101,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Alter Sportplatz,http://www.daten.rlp.de/dataset/ef3e5c21-057d-4744-aba9-f1a42268cfbc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Erbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/cbc1e6eb-bfdd-4f60-8932-3efedc50adc1,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/34a68f9f-0edf-4e3a-a1a3-199dd2452ad3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Am Hosterborn I 1. Änderung,http://www.daten.rlp.de/dataset/55664bd1-3f40-4b31-894c-2584456afc38,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Bachwiese,http://www.daten.rlp.de/dataset/839ab5fd-bb45-4e3b-b64c-66fcdd837d5f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Am Hockenborn,http://www.daten.rlp.de/dataset/18f97f06-baa3-44bf-888f-1c9568fc5ec8,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Schnorbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/c898603b-b249-43ae-a42b-129f46b75c35,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Am Tiergarten 3. Änderung,http://www.daten.rlp.de/dataset/ccb7b201-3171-497d-88c4-34d4e65bfe19,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Auf der Spring,http://www.daten.rlp.de/dataset/95bba5fb-f0bc-4825-bf0e-14787b52c042,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Erbach - Ebene: Ergänzungssatzung Rothweg 1. Änderung,http://www.daten.rlp.de/dataset/86df4b56-7310-46b8-80b6-2bac2cd3b896,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Steinbach - Ebene: Abrundungssatzung Steinbach,http://www.daten.rlp.de/dataset/23b1e429-9873-4131-b71f-4a3df8ac0190,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Oben in der Aspenheck / Auf der Höh 1. Änderung,http://www.daten.rlp.de/dataset/cd577f55-fcb5-4d0d-8628-249848cacaa5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Umringe der Bebauungspläne von Rheinböllen,http://www.daten.rlp.de/dataset/fb9ae3f1-c8d8-4e80-ba00-0cf4310008f0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Am Tiergarten 2. Änderung,http://www.daten.rlp.de/dataset/5b9acfa4-09f3-4924-b97f-6c4b47241638,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Benzweiler - Ebene: Benzweiler,http://www.daten.rlp.de/dataset/8823c46d-d486-46d8-9e2f-9e2211c2b967,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Liebshausen - Ebene: Umringe der Bebauungspläne von Liebshausen,http://www.daten.rlp.de/dataset/cd375085-15fe-43d1-976e-1ca6ce2a1d59,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Rheinböllen,http://www.daten.rlp.de/dataset/cf066a96-9c25-4717-9784-86ac6a7f02ba,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Am Metzenweg,http://www.daten.rlp.de/dataset/a289411a-9767-4ff0-9846-d1e5d783b50e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Abrundungssatzung An der B50,http://www.daten.rlp.de/dataset/82cc8226-7896-4483-8199-72786f6a347d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Campingplatz Waldsee,http://www.daten.rlp.de/dataset/a694a591-1ff9-4a56-a178-c064ea87170a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Umringe der Bebauungspläne von Dichtelbach,http://www.daten.rlp.de/dataset/9d4bb096-87ca-4aaf-af13-77aca7562cb2,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kisselbach - Ebene: Auf der Spring 1. Änderung,http://www.daten.rlp.de/dataset/e2429a25-8a7a-4062-a5eb-984d47012ab1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Auf der Bell / Oben auf´m Wehr 1. Änderung,http://www.daten.rlp.de/dataset/4bfcc04d-56f1-4ed9-9ba6-ea8bf794b092,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
