Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Fronhofen - Ebene: Klopp,http://www.daten.rlp.de/dataset/c66e982f-2881-40b4-8d56-78a680529537,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Klosterkumbd - Ebene: Ergänzungssatzung Kloster I,http://www.daten.rlp.de/dataset/dd1f4046-460b-4e69-907e-208bbfdceb48,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Holzbach - Ebene: Wälder Weg 1. Änderung,http://www.daten.rlp.de/dataset/3a5ceec4-db01-4f9e-99ef-6cf600386d57,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Reich - Ebene: Alte Kläranlage II,http://www.daten.rlp.de/dataset/a9be219d-8d63-4297-9dec-bcf405db8251,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Horn - Ebene: Am Budenbacher Weg III 1. Änderung,http://www.daten.rlp.de/dataset/ef93d5e7-c348-4830-8715-5a956d7d2c6f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Ravengiersburg - Ebene: Auf der untersten Gartenbach,http://www.daten.rlp.de/dataset/5a1dedc1-e6c1-4604-9a61-cadae8b03011,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Bubach - Ebene: Obergarten 1. Änderung,http://www.daten.rlp.de/dataset/ef784ccb-5661-42be-b102-f9c3ff088ccc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mengerschied - Ebene: Auf der Schatzgrube 2. Änderung,http://www.daten.rlp.de/dataset/6bb55795-2b68-4e5c-8d70-bde72ccb6ffc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Nannhausen - Ebene: Auf der Norr I 2. Änderung,http://www.daten.rlp.de/dataset/ee75ada6-fb44-4cd7-8043-6b4a1e195ba0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederkumbd - Ebene: Hinter der Anwand,http://www.daten.rlp.de/dataset/3009dd7b-92d5-4761-83ab-7c464c12e846,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Riegenroth - Ebene: Auf der Handhau II 3. Änderung,http://www.daten.rlp.de/dataset/315245da-b281-4818-a2d5-722da2c6a7ea,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Holzbach - Ebene: Wochenendhausgebiet Lehmkaul,http://www.daten.rlp.de/dataset/c921e25d-d1d9-4e6e-b491-78006e45452f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Wahlbach - Ebene: Ergänzungssatzung K50 und K52,http://www.daten.rlp.de/dataset/881c8207-b541-4ca4-8dde-dfcd6fb4f3bf,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Horn - Ebene: Am Budenbacher Weg II,http://www.daten.rlp.de/dataset/9af29eda-ff5d-4596-a785-60c3fad7f677,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Riegenroth - Ebene: Auf der Handhau 2. Änderung,http://www.daten.rlp.de/dataset/6d8995af-25ca-4e07-9c63-77e82640eae0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Nannhausen - Ebene: Abrundungssatzung Auf der Neuwies,http://www.daten.rlp.de/dataset/400036a1-bcb8-4c17-9352-e0b4076688de,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Niederkumbd - Ebene: Am Heckelchen,http://www.daten.rlp.de/dataset/8a63316d-b937-4048-bf7e-c1cfc0879a91,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Wahlbach - Ebene: Abrundungssatzung Auf`m Kirchgarten / Im Aumel,http://www.daten.rlp.de/dataset/cc58fc59-92a4-4570-9921-13819bb8c414,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Ohlweiler - Ebene: TGZ-Hunsrück,http://www.daten.rlp.de/dataset/53548ee2-3adc-4213-9df7-0bc09f75cd5b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Niederkumbd - Ebene: Umringe der Bebauungspläne von Niederkumbd,http://www.daten.rlp.de/dataset/69c252e0-62ae-4cbc-97c9-8bda36cdb766,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Altweidelbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/969f397c-8d3f-40ff-94ff-1fc708c0d045,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Bergenhausen - Ebene: Hinter den Zäunen,http://www.daten.rlp.de/dataset/5e07c410-22ec-48fd-8be6-5c53501b0db8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kümbdchen - Ebene: Hinter der Schmitt,http://www.daten.rlp.de/dataset/97ea81c3-f221-4b9d-a409-794758a945b7,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Holzbach - Ebene: Auf der Müllersgrub,http://www.daten.rlp.de/dataset/f8930e8b-c31b-4b05-a957-e5ca77f200a1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Tiefenbach - Ebene: Spanäcker II,http://www.daten.rlp.de/dataset/8e00e090-5219-44e6-aa41-2a4db47aab8e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Belgweiler - Ebene: Auf`m Seiberg,http://www.daten.rlp.de/dataset/1b606802-5bf9-4b9e-b504-c46dc9e3ee4b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Bubach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/2d835fa4-663a-4e3a-9db9-141b9fada4e4,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pleizenhausen - Ebene: Auf der Gredenbitz,http://www.daten.rlp.de/dataset/0a64265d-e686-41e4-8650-73d7c5e95f0c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Neuerkirch - Ebene: Bergwies,http://www.daten.rlp.de/dataset/75b84a93-8af2-4a38-b268-467aea42bcfc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mutterschied - Ebene: Verlängerung der Albert-Weinand-Straße,http://www.daten.rlp.de/dataset/f2c35cc5-37c9-4d3f-883d-ed4c596fa38e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Schönborn - Ebene: Umringe der Bebauungspläne von Schönborn,http://www.daten.rlp.de/dataset/44066839-37a5-44f7-9f98-7a45f510e58c,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pleizenhausen - Ebene: Auf der Gredenbitz 1. Änderung,http://www.daten.rlp.de/dataset/ae10499b-6a32-4a9a-a377-5e29c0d2effc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Fronhofen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/74409833-2473-4a01-af02-e5551adf9ebb,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Niederkumbd - Ebene: Auf der Posswies II,http://www.daten.rlp.de/dataset/2a018409-5e14-4830-b653-353f672c9968,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kümbdchen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/e3fff9cc-b712-4147-a266-ca4ac6fdc9c0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Riegenroth - Ebene: Auf der Handhau II,http://www.daten.rlp.de/dataset/d9aeba91-59b2-44e5-8804-c8b9110377b2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Schönborn - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/7663a124-2862-432a-bdf6-1783f72c1583,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Bubach - Ebene: Obergarten,http://www.daten.rlp.de/dataset/4642051e-e430-453f-a618-f9b8d5ad5c2e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Schönborn - Ebene: Kappesacker,http://www.daten.rlp.de/dataset/8830f566-17cb-41c3-b349-71c62e0750bd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
