Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Südlicher und östlicher Ortsrand - Abschnitt II,http://www.daten.rlp.de/dataset/49e5863c-df81-4896-8ab6-fbe0e5667056,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Roth - Ebene: Im Rother Flur,http://www.daten.rlp.de/dataset/990447b9-404b-47ba-8238-5d30f297642e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Industriegebiet IX A 1. Änderung,http://www.daten.rlp.de/dataset/50d92488-77b8-467e-bf5b-840ccbae7a2d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Katzenstumpf II,http://www.daten.rlp.de/dataset/ae4eb4ac-2a99-4ac2-89c9-c2b7d44996c2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Uhler - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/3642b712-98ae-45b7-ba70-15db9618c534,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Uhler - Ebene: Uhler,http://www.daten.rlp.de/dataset/9fce043e-cc5e-47fa-a89d-7934be55fe4f,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Einzelhandelszentrum Bopparder Straße / Perlengasse,http://www.daten.rlp.de/dataset/46002cc6-1d5d-4e67-9718-52519f58a611,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Burgblick,http://www.daten.rlp.de/dataset/0ea982e7-61ae-45b2-ba9e-4e9b6871b3d3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Roth - Ebene: Umringe der Bebauungspläne von Roth,http://www.daten.rlp.de/dataset/d3ea3555-6c77-43a5-8cd0-a3d064bb74ca,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Mörsdorf - Ebene: 2. Nordwestliche Ortserweiterung 1. Änderung,http://www.daten.rlp.de/dataset/39fe6bc3-8385-4d71-92aa-e6275938cd9f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Roth - Ebene: Am Kastellauner Weg,http://www.daten.rlp.de/dataset/1acb5250-db8f-4cd6-bb65-cbf23857cccb,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gödenroth - Ebene: An der Trift,http://www.daten.rlp.de/dataset/3b0cdfe6-61c3-46f8-9ba0-3133b58e018d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Industriegebiet IX B 6. Änderung,http://www.daten.rlp.de/dataset/be959cbd-6c3d-484b-9ff8-f0c8a538f23b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Michelbach - Ebene: Unten im Brühl 1. Änderung,http://www.daten.rlp.de/dataset/40adf5c9-8920-4345-9eb0-c930063a66b2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Am Brügel,http://www.daten.rlp.de/dataset/5f22d8df-2853-4fa3-93d3-3204acd18110,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Lahr - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/f13368bc-1be8-4a83-9cfb-8115758e98b3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Alterkülz - Ebene: Im Faller,http://www.daten.rlp.de/dataset/e62ad8ea-680e-4606-a969-4be5ae48218a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Buch - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/54208bb6-c316-4e3b-9d94-a75eab622418,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/3b634317-746d-4a02-9841-be07ff65b547,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Hasselbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/e7b532b3-00ab-4db4-bff4-51b96b290d36,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Kleiner Rehberg XVII 2. Änderung,http://www.daten.rlp.de/dataset/052cc765-46d3-4b74-9f0c-b9aa2f46bf40,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Lahr - Ebene: Umringe der Bebauungspläne von Lahr,http://www.daten.rlp.de/dataset/e66050ff-ea84-48ea-a52f-9d108868813d,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Vor den Gärten 1. Änderung,http://www.daten.rlp.de/dataset/ce15d42b-5cb6-4911-9d17-72d77a16154b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Im Bienengarten II,http://www.daten.rlp.de/dataset/cf804e29-cc67-424c-9dd1-f6dade74dd9e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Kreuzweg,http://www.daten.rlp.de/dataset/ba79367f-9d49-47b3-bfc0-83d4a29dc08d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hasselbach - Ebene: Am Gemeindehaus,http://www.daten.rlp.de/dataset/dc358bf4-a9b1-4a99-b291-f49100ec62ac,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Braunshorn - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/d04651ea-29ee-4801-a24b-5e743349dfcf,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Gewerbegebiet II 1. Änderung,http://www.daten.rlp.de/dataset/1c9f10a7-915c-4c04-8f2a-e9c12925fdc5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Hinter der alten Schule,http://www.daten.rlp.de/dataset/807baa63-d70e-4468-8793-839cb9a8d7ed,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dommershausen - Ebene: Auf dem Kindergarten,http://www.daten.rlp.de/dataset/4c7e3c1c-7636-4997-a955-8620188d7b46,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Michelbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/9fdda496-77ec-4eb7-9713-957038d4a030,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Südstraße 1. Änderung,http://www.daten.rlp.de/dataset/a29bda8f-3b32-48f5-885c-002ac2fa821d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Gödenroth - Ebene: Umringe der Bebauungspläne von Gödenroth,http://www.daten.rlp.de/dataset/74e8337c-6b02-416a-acb4-9f5d99ea001a,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Vor den Gärten,http://www.daten.rlp.de/dataset/91deac3f-648a-461f-ba69-aa2a6c342b7a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Gewerbegebiet Windorf,http://www.daten.rlp.de/dataset/ef997e01-6bf9-4eb0-9270-ac7bc862889f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Am Brügel 1. Änderung,http://www.daten.rlp.de/dataset/5a7f2f38-3f17-4f92-aa2d-615b00e9ee9a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Braunshorn - Ebene: Braunshorn,http://www.daten.rlp.de/dataset/6d292bba-0a75-47c4-a4a1-19bc7f678f81,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Hasselbach - Ebene: Sondergebiet Fotovoltaik Oberste Birkenstruth,http://www.daten.rlp.de/dataset/c828b931-415e-47d0-9e53-96a56f70d4bd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Mastershausen - Ebene: Mastershausen,http://www.daten.rlp.de/dataset/0b02349b-f21a-4391-911d-5ee111543aab,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Mörsdorf,http://www.daten.rlp.de/dataset/4f437b03-b370-4be6-9d2c-870b59b5e745,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Fachmarktzentrum Bahnhofstraße,http://www.daten.rlp.de/dataset/a3d2c35c-6e3f-4682-abe6-42dffb97c9f3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Hinter der alten Schule II,http://www.daten.rlp.de/dataset/22a555ad-3ec4-4442-a8fb-c41475d4bacd,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Südstraße,http://www.daten.rlp.de/dataset/c8acd0e9-c255-472c-bcae-1b5ccc7866ef,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Buch - Ebene: Einbeziehungssatzung Fangwieschen,http://www.daten.rlp.de/dataset/b1f577e3-fe67-4f8a-8108-38ac273ad2b6,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dommershausen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/0a4fb305-dfdc-453f-9ed7-c7bf4d60578c,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Mastershausen - Ebene: Hinter linken Zäunen,http://www.daten.rlp.de/dataset/2babca2f-cc40-40df-99dc-658c51ac6d1d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Industriegebiet IX B,http://www.daten.rlp.de/dataset/658d089f-09c8-424b-acf2-e76c8b86bdb0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mastershausen - Ebene: Hinter linken Zäunen 1. Änderung,http://www.daten.rlp.de/dataset/ad281139-31bd-4472-9b71-8a93ab058a71,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dommershausen - Ebene: Auf unterst Alter 1. Änderung,http://www.daten.rlp.de/dataset/4a520ffd-e77c-43af-8e7e-fab8b3aa1aae,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Nordwestliche Ortserweiterung 1. Änderung,http://www.daten.rlp.de/dataset/445ef5c2-87cf-4af4-9c2c-40547e1c5bf2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Mörsdorf - Ebene: Umringe der Bebauungspläne von Mörsdorf,http://www.daten.rlp.de/dataset/b259a808-e2ce-4022-8f57-9b5c756baf51,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Michelbach - Ebene: Umringe der Bebauungspläne von Michelbach,http://www.daten.rlp.de/dataset/9b9e0ca8-1776-409f-8838-ffe466dc641f,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Alterkülz - Ebene: Am Wüschheimer Weg,http://www.daten.rlp.de/dataset/1c1cf4b1-4bc4-4e5b-844a-bc2fcb79d14e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Einbeziehungssatzung Mannebach,http://www.daten.rlp.de/dataset/c8e5b587-9f87-4c93-8b04-ad27eaa9af11,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kastellaun - Ebene: Kastellaun,http://www.daten.rlp.de/dataset/ebd367ae-46b1-4edc-901e-fe7cb9859ff5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Alterkülz - Ebene: Umringe der Bebauungspläne von Alterkülz,http://www.daten.rlp.de/dataset/e7c997fb-7048-413c-96c4-b8eee7d0f016,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Industriegebiet IX A,http://www.daten.rlp.de/dataset/e5f69b80-e701-4993-a50c-a725f3b12f3b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gödenroth - Ebene: Gewerbegebiet An der Trift II,http://www.daten.rlp.de/dataset/27e76eea-56b4-4248-b7e2-9174b7aaa498,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dommershausen - Ebene: Umringe der Bebauungspläne von Dommershausen,http://www.daten.rlp.de/dataset/977954fb-4d74-4f98-81e7-655149a83af9,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Bell (Hunsrück) - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/041b0cb1-56e9-472f-b356-02a484d2909b,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Alterkülz - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/7b968889-fc1b-438e-8ef0-1937e6f27396,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Auf der Schlack,http://www.daten.rlp.de/dataset/f3245e0b-2e5b-4360-a965-260716c9e902,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Sondergebiet Südstraße / An der Molkerei (Aldi),http://www.daten.rlp.de/dataset/76a53222-d846-4c0c-9015-0d9b826f4ba1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Korweiler - Ebene: Knottenheg,http://www.daten.rlp.de/dataset/309dee18-27fa-41b4-9a65-e0c9e590ecca,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gödenroth - Ebene: Gewerbegebiet An der Trift I,http://www.daten.rlp.de/dataset/9eed05ac-c28f-4c84-b270-354a6104fc27,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Ober den Gärten / Bungerten,http://www.daten.rlp.de/dataset/08120cfb-863f-4a11-88f5-f094bb37de3b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dommershausen - Ebene: Auf unterst Alter,http://www.daten.rlp.de/dataset/dce8b51d-9f4d-4ee1-8f5c-75fef394a45e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beltheim - Ebene: Am Brügel 2. Änderung,http://www.daten.rlp.de/dataset/a1dacf1a-abfc-473d-98b4-5faa565e7314,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kastellaun - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/71d6661b-5a15-4b84-adda-9f846f798c49,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Hinter der alten Schule II 1. Änderung,http://www.daten.rlp.de/dataset/d57045a3-cab5-4dcc-9bc4-6ed7b9221b3e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Korweiler - Ebene: Korweiler,http://www.daten.rlp.de/dataset/2ecfc3b9-01b7-4887-b911-b451ec45de20,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Gödenroth - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/43b5a1e4-407d-480a-a34c-9dcce7c944c8,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Kastellaun - Ebene: Gewerbegebiet An der Molkerei,http://www.daten.rlp.de/dataset/e36617ea-d2c4-4e42-befb-7b2f880c1936,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Uhler - Ebene: Umringe der Bebauungspläne von Uhler,http://www.daten.rlp.de/dataset/6a165657-3ec7-491f-bc01-db6737302c69,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Kastellaun - Ebene: Umringe der Bebauungspläne von Kastellaun,http://www.daten.rlp.de/dataset/34f31330-a03d-429f-a875-b27fa5e6ac84,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Braunshorn - Ebene: Ober den Gärten / Bungerten 1. Änderung,http://www.daten.rlp.de/dataset/25c8ff15-fc93-43fa-98b7-499d6bea9055,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hasselbach - Ebene: Baugebiet I,http://www.daten.rlp.de/dataset/b230f634-7b53-41ea-a4f8-785542a68a07,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
