Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,x,,,,x,,,,,,,,"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 8.11 - Zahnärztinnen und Zahnärzte in ambulanten Einrichtungen nach Geschlecht, Land, im Zeitvergleich K",http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=8.11,nicht bekannt,HTML,d
,,,,,,x,,,,,,,,,,Veranstaltungsangebote der Seniorenbegegnungsstätten,http://www.berlin.de/ba-lichtenberg/buergerservice/familie/sbst/,nicht bekannt,"HTML,JSON,XML,RSS,JRSS,XLS,CSV",d
,,,,,,,,,,,,,,,,Rohwasserförderung der Berliner Wasserbetriebe 1989 - 2009,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/tl212_12.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Berliner Wochen- und Trödelmärkte 2014,http://www.berlin.de/sen/wirtschaft/service/maerkte/wochen-antik/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,x,,,,,x,,,,,,,Tages-und Nachtzeit Lärm-Immissionsschutz (Beurteilungspegel) auf oberirdische Schienenwege,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/eta702_05.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Vornamen Reinickendorf,http://www.berlin.de/daten/liste-der-vornamen/Reinickendorf.csv,nicht bekannt,CSV,b
,,,,,,,,,,,,,,,,Blei- und Cadmiumgehalte von Böden unterschiedlicher Flächennutzung,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t1031e03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Berliner Weihnachtsmärkte 2013,http://www.berlin.de/sen/wirtschaft/service/maerkte/xmas/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,"Abflussdaten, Sickerwasser- und Grundwasserneubildungshöhen sowie Reduktionsfaktoren RDF in den Teileinzugsgebieten Berlins.",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t217_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Berliner und Brandenburger Volks- und Straßenfeste 2014,http://www.berlin.de/sen/wirtschaft/service/maerkte/strassenfeste/index.php/index/all.xls?q&bezirk=--%20Alles%20--&von=--%20Alles%20--&ipp=20&order=bezirk&page=5,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Straßenverzeichnis Schiedsbezirke,http://www.berlin.de/imperia/md/content/batreptowkoepenick/buergeramt2/stra__enverzeichnis_alphabetisch.xls,nicht bekannt,XLS,b
,,,,x,,,,,,,,,,,,"Beziehung zwischen Gefühlter Temperatur, Thermischem Empfinden und Belastungsstufen",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t412_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,FK Dezember 2013 Abschluss,http://www.berlin.de/imperia/md/content/bafriedrichshain-kreuzberg/sefinanzen/2013_dezember_abschluss.xls,nicht bekannt,XLS,b
,,,,x,,,,x,,,,,,,,"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.101 - Gestorbene infolge von Krankheiten des Atmungssystems nach Alter und Geschlecht, Land, Jahr L",http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Indikator&indikator=3.101,nicht bekannt,HTML,d
,,,,,,,,,x,,,,,,,Bestand an Kraftfahrzeugen und Kraftfahrzeuganhängern im Land Berlin,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/tb311_01.xls,nicht bekannt,XLS,b
,,,,,,,,,x,,,,,,,Prioritätenlistenliste für den Einbau von Aufzügen in U-Bahnhöfen ab 2011,http://www.stadtentwicklung.berlin.de/bauen/barrierefreies_bauen/download/protokoll080408_anhangU-Bahnliste.xls,nicht bekannt,XLS,g
,,,,x,,,,,x,,,,,,,Anzahl der in ihren Wohnungen durch Straßenverkehrslärm aller bewerteten Straßen belasteten Menschen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/ta705_04-06.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Stoffgehalte in Kiefernnadeln (1991) in mg/kg,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t307_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Gefährdete Biotope in Brandenburg,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t503e02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Fluktuation der Grundwasserstände an der Messstelle 1516 im Spandauer Forst,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/eaa207_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Personalaustattung nach VOKitaFöG Waldkitas,https://www.berlin.de/imperia/md/content/sen-familie/kindertagesbetreuung/persberechnung_waldkitas_.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Kamerale Monatsdaten August 2013,http://www.berlin.de/imperia/md/content/balichtenberghohenschoenhausen/behoerde/kamerale_monatsdaten_08_2013.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Anteile verschiedener Strukturtypen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ed607_05.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Vornamen Spandau,http://www.berlin.de/daten/liste-der-vornamen/Spandau.csv,nicht bekannt,CSV,b
,,,,,,,,,,,,,,,,Spezifische CO2-Emissionen verschiedener Energieträger,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t803_04.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Weihnachtsmärkte,http://www.berlin.de/sen/wirtschaft/service/maerkte/xmas/bb/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Liste von verschiedenen Veranstaltungen und Straßenfesten 2014,http://www.berlin.de/sen/wirtschaft/service/maerkte/strassenfeste/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,"Abkürzungen für Dreck, die in den Figuren 2- 10 benutzt wurden",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et101_07.xls,nicht bekannt,XLS,g
,,,,,,,,,x,,,,,,,Baustellen 2010-2013,http://www.berlin.de/imperia/md/content/batreptowkoepenick/bauenundstadtentwicklung/tiefbauamt/__bersicht_stra__enbaustellen_neubau.xls?download.html,nicht bekannt,HTML,b
,,,x,,,,,,,,,,,,,Zuordnung der Anlagen zu einem Genehmigungsverfahren,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et808_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Grafik über Rohwasserförderung der Berliner Wasserbetriebe 1989-2010,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/tm212_10.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Heimaufsicht,http://www.berlin.de/lageso/soziales/heimaufsicht/pruefberichte/index.php/index.kml?einrichtung_name=DOMICIL%20-%20Seniorenpflegeheim%20Gotlindestrasse%20GmbH,nicht bekannt,KML,b
,,,,,,,,,,,,,,,,Als Naturdenkmale geschützte Findlinge,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/umwelt/natur/findlinge/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,x,,,,,x,,,,,,,"Anzahl der Personen, die Industrielärm in ihren Wohnungen ausgesetzt sind",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et705_09_11.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Vornamen Treptow-Koepenick,http://www.berlin.de/daten/liste-der-vornamen-2013/treptow-koepenick.csv,nicht bekannt,CSV,b
x,,,,,,,,,,,,,,,,Einwohnerdichte Berlins im Vergleich mit anderen Städten,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/a606_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Gesamter Brennstoffeinsatz und CO2-Emissionen in bedeutenden Berliner Heiz- und Heizkraftwerken 2004,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ab801_07.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Straßenverzeichnis der Bau- und Wohnungsaufsicht im Bezirk Lichtenberg,http://daten.berlin.de/datensaetze/stra%C3%9Fenverzeichnis-der-bau-und-wohnungsaufsicht-im-bezirk-lichtenberg,nicht bekannt,"HTML,JSON,XML,XLS,CSV",d
,,,,,,,,,,,,,,,,Flächenverteilung in bestimmten Bezirken,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/et102d02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Eintrag und Akkumulation von Blei und Cadmium in Böden,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t1031e04.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Vornamen Marzahn-Hellersdorf,http://www.berlin.de/daten/liste-der-vornamen/Marzahn-Hellersdorf.csv,nicht bekannt,CSV,b
,,,,,,,,,,,,,,,,geographische Referenzrahmen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et801e03.xls,nicht bekannt,XLS,g
,,,,x,,,,,,,,,,x,,Liste von verschiedenen Einrichtungen und deren Veranstaltungen,http://www.berlin.de/ba-lichtenberg/buergerservice/familie/sbst/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Kamerale Monatsdaten März 2014,http://www.berlin.de/imperia/md/content/balichtenberghohenschoenhausen/behoerde/kamerale_monatsdaten_m__rz_2014.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,x,,Ansprechpartner entsprechend den Ortsteilen zugeordnet,https://www.berlin.de/imperia/md/content/batreptowkoepenick/bauenundstadtentwicklung/tiefbauamt/aufsicht_und_unterhaltung.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,x,,Fotonummern und deren jeweiligen Bildunterschriften,http://www.stadtentwicklung.berlin.de/bauen/baugemeinschaft/download/Fotoliste-Genossenschaftswettbewerb.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Aufteilung des Stadtgebietes von Berlin auf die Bewertungen für die verschiedenen Bodenfunktionen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/tac112_07.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Liste von Badestellen in Berlin,http://www.berlin.de/badegewaesser/baden-details/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Integrierte Sekundarschulen in Charlottenburg,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/schulen/suche-integrierte-sekundarschulen/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Durchschnittliche Anzahl der Tropennächte in verschiedenen Klimastationen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et412_03.xls,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Zweiter Bildungsweg,http://daten.berlin.de/datensaetze/zweiter-bildungsweg,nicht bekannt,"HTML,JSON,XML,RSS,JRSS,XLS,CSV,KML,GJSON",d
,,,,,,,,,,,,,,,,Beispiel für das Prinzip der Systematik von Böden (nach Bodenkundliche Kartieranleitung 1982),http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t101_02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Anzahl der Berliner Gewässer mit Vorkommen der nachgewiesenen Fischarten,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t208e02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Versiegelung Bodenschutzkategorie,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/aa113_05.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Wegekoordinaten Weg 18,http://www.stadtentwicklung.berlin.de/umwelt/berlin_move/de/hauptwege/wegekoordinaten/Weg18.kmz,nicht bekannt,KMZ,b
,,,,,,,,,,,,,,,,Öffentlich zugängliche Spielplätze in Spandau,http://www.berlin.de/imperia/md/content/baspandau/verwaltung/beauftragte/__ffentlich_zug__ngliche_spielpl__tze_in_spandau_datenbank.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Strassenfeste,http://www.berlin.de/sen/wirtschaft/service/maerkte/strassenfeste/index.php/index/all.xls?veranstalter=AG%20Rudow%20e.%20V.%2C%20Tel.%3A%200163%2F676%2031%2064%2C%20Fax%3A%20033055%2F212%2091,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Auf Englisch: Grundwasserstand in m ü. NHN und Geländeoberkante,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ead207_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Biotoptyp Berlin,http://www.stadtentwicklung.berlin.de/umwelt/landschaftsplanung/bbe/download/bbe_leitfaden_anhang_8.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,x,,Mietbare Veranstaltungsräume im Bezirk Lichtenberg,http://www.berlin.de/ba-lichtenberg/wirtschaft/mietraum/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,x,,,,,,,,,,,,,,,Berufsbilende Oberschulen in Charlottenburg-Wilmersdorf,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/schulen/suche-berufsbildende-oberschulen/index.php/index.kml?order=zusatz%20DESC,nicht bekannt,KML,b
,x,,,,,,,,,,,,,,,Gymnasien in Charlottenburg-Wilmersdorf,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/schulen/suche-gymnasien/index.php/index/all.kml?order=anschrift%20DESC,nicht bekannt,KML,b
,,,,,,,,,,,,,,,,Weihnachtsmärkte 2013,http://www.berlin.de/sen/wirtschaft/service/maerkte/xmas/bb/xmas2013bb.csv,nicht bekannt,CSV,b
,,,,,,,,,,,,,,,,Übersicht zu den berücksichtigten Einflußgrößen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t408e02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Monatsschreibung FrKr 31.3.2014,http://www.berlin.de/imperia/md/content/bafriedrichshain-kreuzberg/sefinanzen/2014_maerz.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Grafik über Baumartenverteilung Fortsamt Köpenick,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/taa504_10.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Ein-und Ausgaben der Stadt Berlin,http://www.berlin.de/imperia/md/content/senatsverwaltungen/finanzen/haushalt/plan_2012.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Landschaftsschutzgebiete in Berlin (Stand Dez 2003),http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/ta506_03.xls,nicht bekannt,XLS,b
x,,,,,,,,,,,,,,,,Vornamen Friedrichshain-Kreuzberg,http://www.berlin.de/daten/liste-der-vornamen/Friedrichshain-Kreuzberg.csv,nicht bekannt,CSV,b
,,,,,,,,,,,,,,x,,Gruppe Innere Dienste - Ansprechpartner,http://www.berlin.de/imperia/md/content/batreptowkoepenick/bauenundstadtentwicklung/tiefbauamt/innere_dienste.xls,nicht bekannt,XLS,b
,x,,,,,,,,,,,,,,,Evangelische Schule Wilmersdorf,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/schulen/suche-schulen-in-freier-traegerschaft/index.php/index.kml?schule=Evangelische%20Schule%20Wilmersdorf,nicht bekannt,KML,b
,,,,,,,,,,,,,,,,Grenzwerte der 26. BImSchV für ortsfeste Niederfrequenzanlagen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t805_02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Haushaltsplan 2010,http://www.berlin.de/imperia/md/content/senatsverwaltungen/finanzen/haushalt/ansatz_2010.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Heizungsarten,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/aa801_07.xls,nicht bekannt,XLS,g
,,,,x,,,,,x,,,,,,,Anzahl der in ihren Wohnungen durch Fluglärm des Flughafens Schönefeld belasteten Menschen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/ta705_22-24.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Grafik über Anzahl der Blöcke und Grünflachenzahl,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/a609_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Kohlenwasserstoff-Emissionen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/t308d01.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Zu- und Fortzüge Berlin,http://www.berlin.de/sen/wirtschaft/daten/berichte.html,nicht bekannt,XLS,d
,,,,,,,,,,,,,,,,Grundwasserförderung 1913 und 1990 bzw. 1989,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t211e02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Nachrüstungstermine für Gasrückführsysteme,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t309_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Reparaturführer Charlottenburg-Wilmersdorf,http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/umwelt/umwelt/reparaturfuehrer/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Rohwasserförderung der Berliner Wasserbetriebe 1989 - 2005 inkl. Wasserwerk Stolpe,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/te212_09.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Radionuklide in Luftstaub aus Berlin,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t109e01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Grundwasserförderung der Berliner Wasser-Betriebe von 1960 bis 2000,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/eba21104.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Personalaustattung nach VOKitaFöG- EKG-,https://www.berlin.de/imperia/md/content/sen-familie/kindertagesbetreuung/persberechnung_ekg.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Entwicklung der Einwohnerdichte Berlins für ausgewählte Bezirke,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ah606_02.xls,nicht bekannt,XLS,g
,,,,x,,,,x,,,,,,,,Gesundheitsberichterstattung Berlin: Kontext LAGeSo Jahresbericht 2012/2013,http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=LAGeSo Jahresbericht 2012/2013,nicht bekannt,HTML,d
,,,,,,,,,x,,,,,,,"Tägliche Verkehrsstärke, Streckenlänge und Fahrleistung im Hauptstraßennetz 2005",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/etb701_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Mortalitätsrate als Maß zur Gefahr für Höheren Pflanzen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/et307_02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,"Entwicklung der Summe der Erholungsflächen, Ackerland und Wald",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/eaa603_02.xls,nicht bekannt,XLS,g
x,,,,,,,,,,,,,,,,Einwohnerdichte Berlins im Vergleich mit anderen Städten,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/eag606_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,x,,Liste der Stolpersteine in Schöneberg,http://www.berlin.de/ba-tempelhof-schoeneberg/derbezirk/simple-search-baukasten/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,"EW pro ha, GFZ und GRZ",http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/a609_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Grafiken über jährliche Heizlastverteilungen,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/a218_02-3.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Bebauung in Berlin,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/c607_03a.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Rohwasserförderung der Berliner Wasserbetriebe 1989 - 2003,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/td212_09.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Flächenanteile von Sickerwasser- und Grundwasserneubildungsraten,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ab217_02.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Straßenverzeichnis der Bauaufsicht,http://www.berlin.de/ba-lichtenberg/buergerservice/baufsicht/index.php/index/all.xls?q=,nicht bekannt,XLS,g
,,,,,,,,,x,,,,,,,Motorfahrzeuge,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/etac701_01.xls,nicht bekannt,XLS,g
x,,,,,,,x,,x,,,,,,,Die Zahl der Einwohner und Flächengrößen der Lärmschutz -und Planungszonen von den Berliner Flughäfen Tegel und Schönefeld,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/eta706_01.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,FK April 2014,http://www.berlin.de/imperia/md/content/bafriedrichshain-kreuzberg/sefinanzen/2014_april_monatsbericht.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Liste von Kitas,http://www.berlin.de/imperia/md/content/batempelhofschoeneberg/abtjugfamsport/kitab/kitalisteinternetnov2013.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Anteile von Uferfiltrat und Grundwasseranreicherung an der Förderung der Berliner Wasserwerke,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t212e03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Anteile ausgewählter Nutzungsarten an der bebauten Fläche aller Berliner Bezirke,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_abb/ec601_03.xls,nicht bekannt,XLS,g
,,,,,,,,,,,,,,,,Erwerbstätige in Berlin nach Wirtschaftsbereich,http://www.berlin.de/imperia/md/content/sen-wirtschaft/konjunkturdaten/metadaten/b4_erwerbwz.xls,nicht bekannt,XLS,b
,,,,,,,,,x,,,,,,,Sonderprogramm 2013,http://www.berlin.de/imperia/md/content/batreptowkoepenick/bauenundstadtentwicklung/tiefbauamt/sonderprogramm_2013.xls,nicht bekannt,XLS,b
,,,,,,,,,,,,,,,,Roteichenbestände als Hauptbaumart in den Forstämtern Grunewald und Tegel,http://www.stadtentwicklung.berlin.de/umwelt/umweltatlas/e_tab/t504_10.xls,nicht bekannt,XLS,g
